unit,mot_nrg,engine,geo\time,2020 ,2019 ,2018 ,2017 ,2016 ,2015 ,2014 ,2013 ,2012 ,2011 ,2010 ,2009 ,2008 ,2007 ,2006 ,2005 ,2004 ,2003 ,2002 ,2001 ,2000 ,1999 ,1998 ,1997 ,1996 ,1995 ,1994 ,1993 ,1992 ,1991 ,1990 ,1989 ,1988 ,1987 ,1986 ,1985 ,1984 ,1983 ,1982 ,1981 ,1980 ,1979 ,1975 ,1970 
NR,DIE,CC_GE2000,XK,: ,4464 ,1543 ,3222 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,AT,193 ,374 ,1896 ,4154 ,4858 ,6454 ,5789 ,7592 ,8238 ,8360 ,7648 ,5829 ,8751 ,11536 ,15913 ,: ,0 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,BA,1702 ,2423 ,2481 ,2266 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,BE,319 ,388 ,1697 ,3504 ,5976 ,9572 ,15272 ,21471 ,29077 ,: ,50964 ,47014 ,59494 ,62236 ,63803 ,47287 ,48468 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,CH,0 ,100 ,200 ,300 ,500 ,1100 ,1600 ,2100 ,2600 ,2600 e,2100 ,2400 e,2900 ,3300 ,4000 ,2973 ,2908 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,CY,22 ,31 ,153 ,105 ,96 ,142 ,194 ,109 ,272 ,279 ,312 ,263 ,282 ,303 ,103 ,92 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,DE,111 ,251 ,1315 ,3950 ,7009 ,10333 ,14373 ,26383 ,28357 ,33713 ,26265 ,30497 ,37564 ,47237 ,50959 ,46952 ,59138 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,EE,0 ,5 ,75 ,48 ,73 ,163 ,187 ,161 ,237 ,146 ,91 ,126 ,168 ,280 ,287 ,: ,132 ,170 ,70 ,0 ,0 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,EL,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,9 ,3 ,3 ,1 ,0 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,ES,4595 ,6265 ,11498 ,24437 ,33164 ,38000 ,43858 ,: ,45896 d,53808 d,67885 d,63501 d,78844 d,108016 d,112051 d,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,FI,2 ,1 ,26 ,80 ,173 ,215 ,425 ,583 ,788 ,1091 ,1425 ,2154 d,3385 d,1313 d,993 d,: ,416 d,375 d,357 d,6 d,: ,: ,0 d,1 d,0 d,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,FR,514 ,1837 ,6154 ,11609 ,15767 ,40594 ,71839 ,98192 ,149712 ,203040 ,243292 ,260773 ,232070 ,185188 ,187732 d,: ,170959 ,127423 ,74271 ,4599 ,695 ,114 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,HR,3272 ,5642 ,6236 ,5289 ,4468 ,3827 ,3963 ,2096 ,1543 ,1461 ,859 ,810 ,2050 ,2669 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,HU,14 ,58 ,261 ,539 ,438 ,733 ,1186 ,1191 ,: ,: ,: ,: ,7063 ,5794 ,7863 ,: ,5915 ,3975 ,2550 ,509 ,658 ,292 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,IE,9 ,127 ,1475 ,3704 ,6133 ,7183 ,6410 ,5914 ,6647 ,8870 ,5152 ,3063 ,4180 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,IS,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,48 ,0 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,IT,7 ,316 ,1270 ,3635 ,6669 ,8128 ,12129 ,22537 ,23784 ,18880 d,7782 d,3658 d,7148 d,7054 d,6943 d,9294 d,10455 d,11324 d,10019 d,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,LI,0 ,0 ,1 ,10 ,11 ,3 ,7 ,10 ,11 ,15 ,12 ,9 ,15 ,20 ,20 ,: ,30 ,30 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,LT,: ,1484 ,2046 ,2299 ,2405 ,2390 ,2615 ,2966 ,2351 ,2503 ,3016 ,1409 d,1587 ,1291 ,664 ,268 ,199 ,232 d,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,LU,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,2312 ,2801 ,7341 ,3074 ,2682 ,2317 ,1369 ,815 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,LV,0 ,3 ,100 ,276 ,281 ,274 ,311 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,ME,: ,27 ,65 ,65 ,66 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,MK,: ,: ,: ,: ,: ,: ,: ,787 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,MT,6 ,25 ,43 ,39 ,49 ,162 ,450 ,512 ,663 ,839 ,516 ,406 ,214 ,417 ,387 ,474 ,: ,: ,442 ,36 ,56 ,9 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,NO,4 ,7 ,14 ,25 ,38 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,PL,10238 ,14408 ,17556 ,19324 ,23225 ,22888 ,23213 ,23383 ,20978 ,23413 ,22028 ,20971 ,25920 ,20281 ,17277 ,12313 ,5850 ,3094 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,PT,: ,5914 ,8778 e,9742 e,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,RO,0 ,4 ,307 ,605 ,766 ,1596 ,1699 ,1851 ,2292 ,5649 ,5407 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,SE,88 ,513 ,690 ,1128 ,1092 ,3688 ,3619 ,5468 ,8239 ,9341 ,9024 ,5357 b,2686 u,1368 u,488 u,200 u,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,SI,1 ,52 ,451 ,603 ,631 ,566 ,1156 ,1164 ,934 ,704 ,541 ,694 ,1140 ,1737 ,1522 ,1880 ,: ,1509 ,523 ,15 ,11 ,58 ,13 ,0 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,TR,37276 ,15947 ,22248 ,48194 ,51667 ,64738 ,65415 ,93356 ,107275 ,126329 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,UK,: ,: ,2467 ,5745 ,10283 ,20399 ,: ,: ,: ,58633 d,56657 d,61111 d,67849 d,: c,: c,: ,49927 ,46401 ,29932 ,2599 ,1947 ,: ,980 ,1039 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,CC_LT1400,XK,: ,755 ,257 ,450 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,AL,32953 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,AT,99196 ,130468 ,141159 ,175590 ,189139 ,180510 ,172574 ,181061 ,189622 ,194721 ,167130 ,146962 ,160459 ,176746 ,191766 ,: ,220255 ,214505 ,194555 ,192681 ,191281 ,180228 ,161297 ,146503 ,151846 ,119191 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,BA,35570 ,60649 ,55234 ,43707 ,48599 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,BE,151970 ,179716 ,202272 ,259790 ,285653 ,305838 ,303953 ,319863 ,339217 ,435527 ,419406 ,361638 ,426992 ,408255 ,396234 ,352380 ,342760 ,316420 ,304496 ,313647 ,298854 ,273898 ,243185 ,: ,188645 ,175967 ,176045 ,150874 ,159880 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,CH,57500 ,83500 ,91300 ,114100 ,125600 ,129000 ,113300 ,116600 ,125000 ,109300 p,90500 ,78800 e,93400 ,92300 ,80900 ,74114 ,69280 ,57912 ,52097 ,41716 ,28983 ,20719 ,16632 ,13428 ,12601 ,10696 ,11786 ,8375 ,7997 ,7170 ,8479 ,9003 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,CY,3065 ,4532 ,5264 ,5450 ,5327 ,4157 ,3184 ,1255 ,3681 ,4962 ,5878 ,6340 ,6312 ,4094 ,1424 ,1293 ,1064 ,1343 ,2235 ,3064 ,2626 ,3657 ,5164 ,3622 ,2784 ,1898 ,1245 ,995 ,1466 ,1858 ,1658 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,DE,819896 ,1152733 ,1111130 ,1336776 ,1539596 ,1538451 ,1452565 ,1403113 ,1486119 ,1495966 ,1221938 ,1168633 ,1361457 ,1501566 ,1535881 ,1425576 ,1437346 ,1292727 ,1236213 ,1155324 ,1026002 ,852849 ,657480 ,525294 ,524599 ,483517 ,543764 ,476534 ,588592 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,DK,45807 ,60369 ,72475 ,77495 ,80216 ,64203 ,59544 ,57435 ,: ,: ,: ,: ,102017 ,134831 ,41750 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,EE,5123 ,6414 ,6527 ,6409 ,6393 ,6949 ,7726 ,7345 ,6855 ,5625 ,3401 ,3479 ,6094 ,8522 ,6394 ,: ,3396 ,2895 ,2482 ,1847 ,1778 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,EL,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,4851 ,2357 ,2427 ,2149 ,1918 ,2248 ,2946 ,3212 ,3247 ,2132 ,3305 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,ES,332202 ,449258 ,552588 ,680575 ,715543 ,694161 ,590360 ,: ,485043 d,567974 d,700190 d,672242 d,810622 d,1134107 d,1142066 d,: ,: ,: ,805226 ,779869 ,785193 ,766752 ,620172 d,467577 ,369333 ,284547 ,244732 ,167316 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,FI,14567 ,22022 ,29071 ,36216 ,39556 ,38844 ,41404 ,38697 ,43042 ,53147 ,46758 ,41970 d,69307 d,35784 d,29512 ,: ,22103 d,22362 d,18196 d,18016 d,26330 d,22025 d,19725 d,15280 d,12949 d,5504 ,3745 d,4370 d,3451 d,4486 d,7211 d,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,FR,521065 ,747934 ,827499 ,979495 ,1032695 ,1089403 ,1129453 ,1182129 ,1354866 ,1558156 ,1556353 ,1597832 ,1584438 ,1525439 ,1427697 d,1429037 ,1392925 ,1353914 ,1354933 ,1267761 ,1046485 ,947489 ,780983 ,716135 ,836535 ,897698 ,939952 ,783244 ,820638 ,780521 ,762054 ,678146 ,522384 ,384113 ,299425 ,264757 ,240367 ,191812 ,221309 ,215262 ,186036 ,145204 ,: ,: 
NR,DIE,TOTAL,HR,62972 ,98343 ,97276 ,71385 ,74421 ,56807 ,50861 ,31046 ,23226 ,24579 ,19760 ,20382 ,34532 ,46540 ,49917 ,48359 ,49733 ,46297 ,34759 ,33650 ,19580 ,19710 ,15648 ,21826 ,16924 ,18246 ,15210 ,15428 ,8621 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,HU,31606 ,32299 ,32655 ,37039 ,34700 ,32271 ,30219 ,25769 ,57114 ,41340 ,30403 ,: ,65339 ,40121 ,38167 ,: ,32671 ,21243 ,15318 ,10190 ,7432 ,4686 ,3753 ,2475 ,1822 ,2683 ,2443 ,5036 ,8481 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,IE,41688 ,: ,70732 ,87640 ,105257 ,92436 ,61917 ,54428 ,57847 ,71960 ,66159 ,34309 ,58785 ,61177 ,44010 ,36750 ,28208 ,25217 ,25132 ,20996 ,23331 ,19103 ,17326 ,14510 ,14637 ,13064 ,12990 ,9659 ,10567 ,: ,11760 ,: ,: ,: ,: ,8308 ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,IS,2327 ,4253 ,8219 ,11091 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,3992 ,1755 e,1385 ,918 ,1040 ,2560 ,2759 ,2309 ,1581 ,998 ,579 ,339 ,269 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,IT,505406 ,793367 ,: ,: ,: ,: ,: ,707641 ,746713 ,974902 ,906555 ,914593 ,1119469 ,1403481 ,1508544 ,1453192 ,1605151 ,1219346 ,928201 ,: ,: ,: ,536929 p,423711 ,286278 ,177558 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,LI,422 ,663 ,644 ,849 ,985 ,937 ,800 ,858 ,923 ,754 ,678 ,499 ,690 ,760 ,670 ,: ,590 ,550 ,: ,: ,: ,0 ,0 ,0 ,0 ,0 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,LT,7042 ,94151 ,110072 ,110328 ,100495 ,97813 ,100310 ,110402 ,110296 ,98942 ,110845 ,75498 d,85774 d,101056 ,66559 d,43116 ,30203 ,24618 d,23542 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,LU,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,34480 ,40313 ,39753 ,39280 ,36561 ,35004 ,28884 ,27152 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,LV,4870 ,6893 ,6807 ,7446 ,7287 ,6923 ,7029 ,41502 ,36165 ,28976 ,15609 ,8531 ,23217 ,44528 ,37437 ,22813 ,19222 ,16938 ,12191 ,10322 ,7104 ,6648 ,9165 ,11335 ,5729 ,2043 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,ME,: ,1164 ,1599 ,1662 ,1288 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,MK,: ,: ,: ,: ,: ,: ,: ,22778 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,MT,1062 ,2088 ,2412 ,2616 ,2603 ,2712 ,5768 ,5267 ,5287 ,6028 ,3916 ,3425 ,1440 ,1649 ,1631 ,1746 ,: ,: ,5409 ,5427 ,6202 ,3972 ,2792 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,NL,12963 ,32685 ,56996 ,72265 ,72355 ,129768 ,105014 ,103557 ,142807 ,156834 ,98675 ,78332 ,125996 ,143357 ,130040 ,124509 ,: ,: ,: ,120944 ,134418 ,139581 ,110318 ,81610 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,NO,19178 ,28398 ,34305 ,44498 ,53516 ,76985 ,76478 ,83067 ,113937 ,128559 ,121039 ,93316 ,100300 ,122856 ,73961 ,: ,46126 ,: ,: ,: ,: ,: ,: ,: ,11930 d,6028 d,: ,9109 d,5881 d,3509 d,2425 d,1148 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,PL,413508 ,498613 ,536800 ,500112 ,530548 ,481006 ,470967 ,468097 ,450827 ,487915 ,479777 ,471211 ,649009 ,483183 ,320326 ,267295 ,147570 ,38844 ,: ,70124 ,59179 ,44440 ,34404 ,72032 ,76618 ,54902 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,PT,: ,156627 ,124059 e,139241 e,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
NR,DIE,TOTAL,RO,34963 ,44078 ,53618 ,54178 ,48696 ,44904 ,39797 ,31501 ,34653 d,68110 d,113037 d,124399 d,255488 ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: ,: 
